time,lap,lap_dist_pct,throttle,brake,steering,gear,speed,rpm
1203.0166381830995,5,0.0654362365603447,1.0,0.0,-0.005191604141145945,4,159.94232940673828,6534.02685546875
1203.0666381830995,5,0.06613147258758545,1.0,0.0,-0.0019773971289396286,4,160.19736328125,6539.330078125
1203.1166381830994,5,0.06682781130075455,1.0,0.0,-0.0012358733220025897,4,160.4424270629883,6547.70947265625
1203.1666381830994,5,0.06752526015043259,1.0,0.0,-0.0004934130702167749,4,160.6888641357422,6564.578125
1203.2166381830993,5,0.06822382658720016,1.0,0.0,-0.002472683321684599,4,160.93195037841798,6566.189453125
1203.2666381830993,5,0.06892344355583191,1.0,0.0,-0.006181239616125822,4,161.16148223876954,6578.646484375
1203.3166381830993,5,0.06962407380342484,1.0,0.0,-0.010384142398834229,4,161.38374938964844,6602.10302734375
1203.3499715164326,5,0.07009170949459076,1.0,0.0,-0.01359928771853447,4,161.5300735473633,6582.103515625
1203.3999715164325,5,0.07079394906759262,1.0,0.0,-0.018297476693987846,4,161.73360900878907,6658.716796875
1203.4499715164325,5,0.07149726897478104,1.0,0.0,-0.021016400307416916,4,162.0186492919922,6637.857421875
1203.4999715164324,5,0.07220185548067093,1.0,0.0,-0.02052205428481102,4,162.29175567626953,6634.45751953125
1203.5499715164324,5,0.07290762662887573,1.0,0.0,-0.011620957404375076,4,162.54400177001955,6627.99462890625
1203.5999715164323,5,0.07361449301242828,1.0,0.0,-0.000988698797300458,4,162.77700805664062,6644.99853515625
1203.6499715164323,5,0.07432239502668381,1.0,0.0,0.0029670323710888624,4,163.0090805053711,6650.00244140625
1203.6999715164322,5,0.0750313252210617,1.0,0.0,-0.003955730702728033,4,163.23141632080078,6671.0126953125
1203.7499715164322,5,0.07574129104614258,1.0,0.0,-0.012609655037522316,4,163.46373596191407,6685.869140625
1203.7999715164322,5,0.07645233720541,1.0,0.0,-0.01978052780032158,4,163.71529541015624,6701.68017578125
1203.8333048497655,5,0.07692700624465942,1.0,0.0,-0.020274877548217773,4,163.89349365234375,6694.822265625
1203.8833048497654,5,0.07764000445604324,1.0,0.0,-0.015082336962223053,4,164.13971099853515,6695.34228515625
1203.9333048497654,5,0.07835400849580765,1.0,0.0,-0.004944429267197847,4,164.37273101806642,6705.76123046875
1203.9833048497653,5,0.07906897366046906,1.0,0.0,0.003956667147576809,4,164.5960418701172,6713.728515625
1204.0333048497653,5,0.07978485524654388,1.0,0.0,0.004204778000712395,4,164.81256866455078,6724.84228515625
1204.0666381830986,5,0.08026262372732162,1.0,0.0,0.0012368093011900783,4,164.95708007812502,6737.44140625
1204.0999715164319,5,0.08074082434177399,1.0,0.0,-0.0024726830888539553,4,165.10356903076172,6747.234375
1204.1499715164318,5,0.08145888894796371,1.0,0.0,-0.0076652225106954575,4,165.32850036621093,6757.8251953125
1204.1999715164318,5,0.08217789977788925,1.0,0.0,-0.008653923869132996,4,165.54878997802734,6762.1953125
1204.2499715164317,5,0.08289782702922821,1.0,0.0,-0.006922763306647539,4,165.76832427978516,6820.34912109375
1204.2999715164317,5,0.08361880481243134,1.0,0.0,-0.0034604454413056374,4,166.0031707763672,6767.1044921875
1204.3499715164317,5,0.08434059470891953,1.0,0.0,0.00024811094044707716,4,166.20099334716798,6804.912109375
1204.3999715164316,5,0.08506333827972412,1.0,0.0,0.0007424603682011366,4,166.43939666748048,6824.75439453125
1204.4499715164316,5,0.08578713238239288,1.0,0.0,-0.005439715925604105,4,166.6982894897461,6815.38330078125
1204.4999715164315,5,0.0865119993686676,1.0,0.0,-0.005439715459942818,4,166.94154052734376,6815.97412109375
1204.5499715164315,5,0.0872378945350647,1.0,0.0,-0.0027189215179532766,4,167.17473907470705,6825.43359375
1204.5999715164314,5,0.08796476572751999,1.0,0.0,-0.0009886986808851361,4,167.40918731689453,6830.34130859375
1204.6499715164314,5,0.08869262039661407,1.0,0.0,-0.0009886986808851361,4,167.63443450927736,6838.88232421875
1204.6999715164313,5,0.08942140638828278,1.0,0.0,-0.0014830479631200433,4,167.85211486816408,6847.16259765625
1204.7499715164313,5,0.0901511013507843,1.0,0.0,-0.0029670321382582188,4,168.0625991821289,6859.099609375
1204.7999715164312,5,0.09088169038295746,1.0,0.0,-0.0034604452084749937,4,168.2736053466797,6873.1328125
1204.8333048497645,5,0.09136923402547836,1.0,0.0,-0.00346044497564435,4,168.4252716064453,6883.86669921875
1204.8833048497645,5,0.09210137277841568,1.0,0.0,-0.0034604454413056374,4,168.6512191772461,6879.6748046875
1204.9333048497645,5,0.09283444285392761,1.0,0.0,-0.0017311586998403072,4,168.86200561523438,6903.802734375
1204.9833048497644,5,0.09356841444969177,1.0,0.0,0.0027207937091588974,4,169.0819519042969,6900.54638671875
1205.0166381830977,5,0.09405829012393951,1.0,0.0,0.006676525808870792,4,169.21926727294922,6913.49462890625
1205.0666381830977,5,0.094793900847435,1.0,0.0,0.009644493460655212,4,169.43759307861328,6929.31591796875
1205.1166381830976,5,0.09553049504756927,1.0,0.0,0.009149206802248955,4,169.6572509765625,6925.23388671875
1205.1666381830976,5,0.09626802057027817,1.0,0.0,0.009149206802248955,4,169.86751556396484,6948.6923828125
1205.1999715164309,5,0.09676023572683334,1.0,0.0,0.010138841345906258,4,170.0230270385742,6951.2841796875
1205.2499715164308,5,0.09749937057495117,1.0,0.0,0.011127542704343796,4,170.25709075927736,6948.79541015625
